2018-06-03 20:00:00,438,35,42,2018-08-27 11:00:00,117,-1,62
2018-06-03 20:00:00,436,34,40,2018-08-27 10:00:00,112,-1,66
2018-06-03 20:00:00,437,32,46,2018-08-27 9:00:00,127,-1,76
2018-06-03 20:00:00,458,30,55,2018-08-27 8:00:00,149,-1,82
2018-06-03 20:00:00,476,28,65,2018-08-27 7:00:00,156,-1,93
2018-06-03 20:00:00,524,27,51,2018-08-27 6:00:00,139,-1,100
2018-06-03 20:00:00,523,26,32,2018-08-27 5:00:00,93,-1,100
2018-06-03 20:00:00,492,26,29,2018-08-27 4:00:00,86,-1,99
2018-06-03 20:00:00,475,26,31,2018-08-27 3:00:00,91,-1,97
2018-06-03 20:00:00,497,26,26,2018-08-27 2:00:00,80,-1,98
2018-06-03 20:00:00,492,26,23,2018-08-27 1:00:00,74,-1,96
2018-06-03 20:00:00,476,26,21,2018-08-27 0:00:00,70,-1,94
2018-06-03 20:00:00,470,26,22,2018-08-26 23:00:00,72,-1,94
2018-06-03 20:00:00,452,26,20,2018-08-26 22:00:00,68,-1,92
2018-06-03 20:00:00,426,27,29,2018-08-26 21:00:00,86,-1,93
2018-06-03 20:00:00,435,28,38,2018-08-26 20:00:00,107,-1,100
2018-06-03 20:00:00,417,28,42,2018-08-26 19:00:00,117,-1,93
2018-06-03 20:00:00,412,30,42,2018-08-26 18:00:00,117,-1,86
2018-06-03 20:00:00,414,31,42,2018-08-26 17:00:00,117,-1,81
2018-06-03 20:00:00,416,32,44,2018-08-26 16:00:00,122,-1,78
2018-06-03 20:00:00,435,33,40,2018-08-26 15:00:00,112,-1,68
2018-06-03 20:00:00,439,34,47,2018-08-26 14:00:00,129,-1,64
2018-06-03 20:00:00,444,34,47,2018-08-26 13:00:00,129,-1,64
2018-06-03 20:00:00,449,34,46,2018-08-26 12:00:00,127,-1,69
2018-06-03 20:00:00,436,33,38,2018-08-26 11:00:00,107,-1,71
2018-06-03 20:00:00,436,32,32,2018-08-26 10:00:00,93,-1,74
2018-06-03 20:00:00,428,30,34,2018-08-26 9:00:00,97,-1,80
2018-06-03 20:00:00,424,29,31,2018-08-26 8:00:00,91,-1,84
2018-06-03 20:00:00,418,26,18,2018-08-26 7:00:00,63,-1,90
2018-06-03 20:00:00,444,26,21,2018-08-26 6:00:00,70,-1,90
2018-06-03 20:00:00,477,27,28,2018-08-26 5:00:00,84,-1,92
2018-06-03 20:00:00,483,27,35,2018-08-26 4:00:00,99,-1,95
2018-06-03 20:00:00,490,27,40,2018-08-26 3:00:00,112,-1,96
2018-06-03 20:00:00,491,27,36,2018-08-26 2:00:00,102,-1,95
2018-06-03 20:00:00,498,28,42,2018-08-26 1:00:00,117,-1,93
2018-06-03 20:00:00,474,28,40,2018-08-26 0:00:00,112,-1,90
2018-06-03 20:00:00,456,28,38,2018-08-25 23:00:00,107,-1,89
2018-06-03 20:00:00,449,28,33,2018-08-25 22:00:00,95,-1,89
2018-06-03 20:00:00,439,29,42,2018-08-25 21:00:00,117,-1,88
2018-06-03 20:00:00,440,29,47,2018-08-25 20:00:00,129,-1,86
2018-06-03 20:00:00,430,30,44,2018-08-25 19:00:00,122,-1,82
2018-06-03 20:00:00,426,31,40,2018-08-25 18:00:00,112,-1,78
2018-06-03 20:00:00,421,33,38,2018-08-25 17:00:00,107,-1,74
2018-06-03 20:00:00,426,34,36,2018-08-25 16:00:00,102,-1,68
2018-06-03 20:00:00,430,34,41,2018-08-25 15:00:00,114,-1,65
2018-06-03 20:00:00,434,34,39,2018-08-25 14:00:00,110,-1,64
2018-06-03 20:00:00,434,34,38,2018-08-25 13:00:00,107,-1,67
2018-06-03 20:00:00,435,33,41,2018-08-25 12:00:00,114,-1,69
2018-06-03 20:00:00,434,32,38,2018-08-25 11:00:00,107,-1,73
2018-06-03 20:00:00,431,31,39,2018-08-25 10:00:00,110,-1,75
2018-06-03 20:00:00,431,30,39,2018-08-25 9:00:00,110,-1,76
2018-06-03 20:00:00,444,29,39,2018-08-25 8:00:00,110,-1,81
2018-06-03 20:00:00,467,28,45,2018-08-25 7:00:00,124,-1,91
2018-06-03 20:00:00,479,27,24,2018-08-25 6:00:00,76,-1,94
2018-06-03 20:00:00,488,27,26,2018-08-25 5:00:00,80,-1,93
2018-06-03 20:00:00,490,27,26,2018-08-25 4:00:00,80,-1,95
2018-06-03 20:00:00,482,27,26,2018-08-25 3:00:00,80,-1,98
2018-06-03 20:00:00,491,28,29,2018-08-25 2:00:00,86,-1,99
2018-06-03 20:00:00,503,28,32,2018-08-25 1:00:00,93,-1,98
2018-06-03 20:00:00,510,28,34,2018-08-25 0:00:00,97,-1,97
2018-06-03 20:00:00,480,28,43,2018-08-24 23:00:00,119,-1,95
2018-06-03 20:00:00,471,29,47,2018-08-24 22:00:00,129,-1,93
2018-06-03 20:00:00,463,29,44,2018-08-24 21:00:00,122,-1,92
2018-06-03 20:00:00,443,29,36,2018-08-24 20:00:00,102,-1,87
2018-06-03 20:00:00,432,30,28,2018-08-24 19:00:00,84,-1,81
2018-06-03 20:00:00,429,32,24,2018-08-24 18:00:00,76,-1,74
2018-06-03 20:00:00,430,33,24,2018-08-24 17:00:00,76,-1,70
2018-06-03 20:00:00,428,34,28,2018-08-24 16:00:00,84,-1,68
2018-06-03 20:00:00,436,34,44,2018-08-24 15:00:00,122,-1,66
2018-06-03 20:00:00,438,34,40,2018-08-24 14:00:00,112,-1,70
2018-06-03 20:00:00,447,34,42,2018-08-24 13:00:00,117,-1,69
2018-06-03 20:00:00,456,34,46,2018-08-24 12:00:00,127,-1,70
2018-06-03 20:00:00,458,34,44,2018-08-24 11:00:00,122,-1,71
2018-06-03 20:00:00,460,32,43,2018-08-24 10:00:00,119,-1,75
2018-06-03 20:00:00,463,31,48,2018-08-24 9:00:00,132,-1,80
2018-06-03 20:00:00,465,30,44,2018-08-24 8:00:00,122,-1,86
2018-06-03 20:00:00,483,29,42,2018-08-24 7:00:00,117,-1,93
2018-06-03 20:00:00,495,27,28,2018-08-24 6:00:00,84,-1,98
2018-06-03 20:00:00,510,27,28,2018-08-24 5:00:00,84,-1,100
2018-06-03 20:00:00,514,28,34,2018-08-24 4:00:00,97,-1,100
2018-06-03 20:00:00,505,28,40,2018-08-24 3:00:00,112,-1,100
2018-06-03 20:00:00,485,28,48,2018-08-24 2:00:00,132,-1,100
2018-06-03 20:00:00,472,28,59,2018-08-24 1:00:00,153,-1,100
2018-06-03 20:00:00,465,28,58,2018-08-24 0:00:00,152,-1,100
2018-06-03 20:00:00,455,28,58,2018-08-23 23:00:00,152,-1,100
2018-06-03 20:00:00,442,29,50,2018-08-23 22:00:00,137,-1,100
2018-06-03 20:00:00,437,29,47,2018-08-23 21:00:00,129,-1,100
2018-06-03 20:00:00,437,29,58,2018-08-23 20:00:00,152,-1,100
2018-06-03 20:00:00,433,30,53,2018-08-23 19:00:00,144,-1,98
2018-06-03 20:00:00,431,30,44,2018-08-23 18:00:00,122,-1,93
2018-06-03 20:00:00,429,31,44,2018-08-23 17:00:00,122,-1,88
2018-06-03 20:00:00,430,32,47,2018-08-23 16:00:00,129,-1,84
2018-06-03 20:00:00,438,33,45,2018-08-23 15:00:00,124,-1,80
2018-06-03 20:00:00,440,33,41,2018-08-23 14:00:00,114,-1,78
2018-06-03 20:00:00,446,33,42,2018-08-23 13:00:00,117,-1,81
2018-06-03 20:00:00,451,33,44,2018-08-23 12:00:00,122,-1,80
2018-06-03 20:00:00,455,32,48,2018-08-23 11:00:00,132,-1,82
2018-06-03 20:00:00,458,32,45,2018-08-23 10:00:00,124,-1,85
2018-06-03 20:00:00,461,31,49,2018-08-23 9:00:00,134,-1,88
2018-06-03 20:00:00,464,29,55,2018-08-23 8:00:00,149,-1,96
2018-06-03 20:00:00,471,27,62,2018-08-23 7:00:00,154,-1,100
2018-06-03 20:00:00,487,26,56,2018-08-23 6:00:00,151,-1,100
2018-06-03 20:00:00,484,26,53,2018-08-23 5:00:00,144,-1,100
2018-06-03 20:00:00,482,26,45,2018-08-23 4:00:00,124,-1,100
2018-06-03 20:00:00,483,27,44,2018-08-23 3:00:00,122,-1,100
2018-06-03 20:00:00,484,27,40,2018-08-23 2:00:00,112,-1,100
2018-06-03 20:00:00,465,27,41,2018-08-23 1:00:00,114,-1,100
2018-06-03 20:00:00,460,27,36,2018-08-23 0:00:00,102,-1,98
2018-06-03 20:00:00,468,27,41,2018-08-22 23:00:00,114,-1,99
2018-06-03 20:00:00,490,27,44,2018-08-22 22:00:00,122,-1,97
2018-06-03 20:00:00,482,27,43,2018-08-22 21:00:00,119,-1,96
2018-06-03 20:00:00,460,27,38,2018-08-22 19:00:00,107,-1,96
2018-06-03 20:00:00,464,27,37,2018-08-22 18:00:00,105,-1,96
2018-06-03 20:00:00,454,27,54,2018-08-22 17:00:00,146,-1,97
2018-06-03 20:00:00,437,26,32,2018-08-22 16:00:00,93,-1,97
2018-06-03 20:00:00,428,25,21,2018-08-22 15:00:00,70,-1,98
2018-06-03 20:00:00,428,31,44,2018-08-22 14:00:00,122,-1,82
2018-06-03 20:00:00,416,34,53,2018-08-22 13:00:00,144,-1,75
2018-06-03 20:00:00,419,35,47,2018-08-22 12:00:00,129,-1,73
2018-06-03 20:00:00,416,33,35,2018-08-22 11:00:00,99,-1,77
2018-06-03 20:00:00,427,31,25,2018-08-22 10:00:00,78,-1,80
2018-06-03 20:00:00,432,30,24,2018-08-22 9:00:00,76,-1,84
2018-06-03 20:00:00,435,28,24,2018-08-22 8:00:00,76,-1,93
2018-06-03 20:00:00,439,26,22,2018-08-22 7:00:00,72,-1,96
2018-06-03 20:00:00,432,26,17,2018-08-22 6:00:00,61,-1,96
2018-06-03 20:00:00,437,26,27,2018-08-22 5:00:00,82,-1,96
